Config, run1, run2, run3, run4, run5, M, N, R, operation
O2_scalar, 0.051944, 0.0503457, 0.0483851, 0.0537441, 0.0541996, 4000, 4000, 4000, 4
O2_transpose, 4.4758e-05, 3.7758e-05, 3.6746e-05, 3.5594e-05, 3.7648e-05, 100, 100, 100, 5
O2_transpose, 0.00137993, 0.000943321, 0.000954507, 0.00111381, 0.00120727, 500, 500, 500, 5
O2_transpose, 0.00496023, 0.00488103, 0.00500631, 0.00489744, 0.00467992, 1000, 1000, 1000, 5
O2_transpose, 0.0200625, 0.0200967, 0.019873, 0.0200261, 0.0201503, 2000, 2000, 2000, 5
O2_transpose, 0.0938242, 0.0918019, 0.0927535, 0.0927871, 0.0938509, 4000, 4000, 4000, 5
O2_sub_mul, 0.000111931, 7.9631e-05, 7.5775e-05, 7.7248e-05, 7.4784e-05, 100, 100, 100, 6
O2_sub_mul, 0.00337098, 0.00369211, 0.00349213, 0.00329031, 0.00315773, 500, 500, 500, 6
O2_sub_mul, 0.00995439, 0.00868671, 0.00904645, 0.00993056, 0.00886922, 1000, 1000, 1000, 6
O2_sub_mul, 0.0345565, 0.0342451, 0.0341295, 0.0332168, 0.0329302, 2000, 2000, 2000, 6
O2_sub_mul, 0.139624, 0.141929, 0.142471, 0.142457, 0.140517, 4000, 4000, 4000, 6
O3_add, 5.0036e-05, 3.8268e-05, 3.6135e-05, 3.4213e-05, 3.5865e-05, 100, 100, 100, 1
O3_add, 0.00133239, 0.000913394, 0.000893334, 0.000876388, 0.000919995, 500, 500, 500, 1
O3_add, 0.00390512, 0.00393594, 0.00405367, 0.00411313, 0.0041105, 1000, 1000, 1000, 1
O3_add, 0.0165636, 0.0167702, 0.0171928, 0.0166912, 0.0164256, 2000, 2000, 2000, 1
O3_add, 0.0625346, 0.0630928, 0.0631131, 0.0628933, 0.0626854, 4000, 4000, 4000, 1
O3_sub, 4.0582e-05, 3.5535e-05, 3.4794e-05, 3.2941e-05, 3.5194e-05, 100, 100, 100, 2
O3_sub, 0.00123817, 0.000911902, 0.000894795, 0.000939945, 0.000943901, 500, 500, 500, 2
O3_sub, 0.00360767, 0.00379334, 0.00393926, 0.0038955, 0.00393497, 1000, 1000, 1000, 2
O3_sub, 0.0155255, 0.0162539, 0.0160949, 0.0162589, 0.0160246, 2000, 2000, 2000, 2
O3_sub, 0.0620138, 0.0607546, 0.0610491, 0.0634038, 0.0600293, 4000, 4000, 4000, 2
O3_matmul, 0.00106485, 0.000955329, 0.000961247, 0.000933825, 0.000908768, 100, 100, 100, 3
O3_matmul, 0.0472662, 0.047026, 0.0470065, 0.0484717, 0.0489798, 500, 500, 500, 3
