Config, run1, run2, run3, run4, run5, M, N, R, operation , threads
fO3native_transpose, 0.0135569, 0.00244662, 0.00302132, 0.00750171, 0.00266441, 100, 100, 100, 5 , 8
fO3native_transpose, 0.00976498, 0.00865666, 0.0149126, 0.00755748, 0.00385012, 500, 500, 500, 5 , 8
fO3native_transpose, 0.00815838, 0.00510267, 0.00400719, 0.00890061, 0.00582374, 1000, 1000, 1000, 5 , 8
fO3native_transpose, 0.0149698, 0.017971, 0.0117605, 0.019687, 0.0192948, 2000, 2000, 2000, 5 , 8
fO3native_transpose, 0.0659824, 0.0680058, 0.063672, 0.0622313, 0.0475996, 4000, 4000, 4000, 5 , 8
fO3native_sub_mul, 0.00505495, 0.0230796, 0.0134361, 0.00846522, 0.0136124, 10, 10, 10, 6 , 8
fO3native_sub_mul, 0.0180977, 0.00935036, 0.0136498, 0.00770052, 0.00638217, 25, 25, 25, 6 , 8
fO3native_sub_mul, 0.00768036, 0.0135226, 0.0282558, 0.022151, 0.00849929, 50, 50, 50, 6 , 8
fO3native_sub_mul, 0.00764101, 0.00808442, 0.00824463, 0.0317303, 0.015797, 100, 100, 100, 6 , 8
fO3native_sub_mul, 0.00938669, 0.00896316, 0.0099353, 0.00915437, 0.00784472, 500, 500, 500, 6 , 8
fO3native_sub_mul, 0.012743, 0.0149108, 0.0111251, 0.0133083, 0.0170989, 1000, 1000, 1000, 6 , 8
fO3native_sub_mul, 0.0324699, 0.027137, 0.0313705, 0.0312061, 0.0357089, 2000, 2000, 2000, 6 , 8
fO3native_sub_mul, 0.181666, 0.184271, 0.189667, 0.197624, 0.208748, 4000, 4000, 4000, 6 , 8
