Config, run1, run2, run3, run4, run5, M, N, R, operation , threads
fO3native_sub_mul, 5.4264e-05, 5.4763e-05, 5.3702e-05, 5.4903e-05, 5.7341e-05, 100, 100, 100, 6 , 1
fO3native_sub_mul, 0.00175865, 0.00181199, 0.00164575, 0.00182048, 0.00195891, 500, 500, 500, 6 , 1
fO3native_sub_mul, 0.00837315, 0.00848402, 0.00849208, 0.00826356, 0.00838092, 1000, 1000, 1000, 6 , 1
fO3native_sub_mul, 0.0330322, 0.033073, 0.0332947, 0.0341082, 0.0336703, 2000, 2000, 2000, 6 , 1
fO3native_sub_mul, 0.128571, 0.126915, 0.127761, 0.127579, 0.127713, 4000, 4000, 4000, 6 , 1
fO3native_add, 7.4616e-05, 7.2106e-05, 4.1911e-05, 6.7997e-05, 4.7486e-05, 10, 10, 10, 1 , 2
fO3native_add, 4.4397e-05, 4.1107e-05, 4.1808e-05, 4.7434e-05, 6.8397e-05, 25, 25, 25, 1 , 2
fO3native_add, 5.9505e-05, 7.7805e-05, 7.3473e-05, 7.5274e-05, 6.2286e-05, 50, 50, 50, 1 , 2
fO3native_add, 9.9213e-05, 8.2921e-05, 5.9159e-05, 6.8089e-05, 0.000100841, 100, 100, 100, 1 , 2
fO3native_add, 0.000955077, 0.00105039, 0.00111646, 0.00117462, 0.000890156, 500, 500, 500, 1 , 2
fO3native_add, 0.00423694, 0.00365254, 0.00338046, 0.00379839, 0.00405392, 1000, 1000, 1000, 1 , 2
fO3native_add, 0.0146562, 0.014339, 0.0154823, 0.0136312, 0.0143625, 2000, 2000, 2000, 1 , 2
fO3native_add, 0.0515835, 0.0532816, 0.0529733, 0.0529633, 0.0536217, 4000, 4000, 4000, 1 , 2
fO3native_sub, 7.026e-05, 4.039e-05, 6.3545e-05, 5.8551e-05, 6.9197e-05, 10, 10, 10, 2 , 2
fO3native_sub, 3.6287e-05, 4.3839e-05, 5.9272e-05, 6.1339e-05, 6.434e-05, 25, 25, 25, 2 , 2
fO3native_sub, 4.3508e-05, 4.2651e-05, 7.9644e-05, 6.3867e-05, 6.4264e-05, 50, 50, 50, 2 , 2
fO3native_sub, 5.807e-05, 8.48e-05, 7.8037e-05, 8.8861e-05, 8.7448e-05, 100, 100, 100, 2 , 2
fO3native_sub, 0.000853954, 0.000738793, 0.00072428, 0.00072422, 0.000721121, 500, 500, 500, 2 , 2
fO3native_sub, 0.00352402, 0.00363163, 0.00352651, 0.00344791, 0.00366634, 1000, 1000, 1000, 2 , 2
fO3native_sub, 0.0132918, 0.0130207, 0.0136576, 0.013084, 0.0130824, 2000, 2000, 2000, 2 , 2
fO3native_sub, 0.0514124, 0.0585159, 0.0574988, 0.0506714, 0.0543051, 4000, 4000, 4000, 2 , 2
fO3native_matmul, 0.000247763, 0.000265305, 0.000232553, 0.000269903, 0.0002777, 10, 10, 10, 3 , 2
fO3native_matmul, 0.000298364, 0.000239483, 0.000274234, 0.000238718, 0.000265254, 25, 25, 25, 3 , 2
fO3native_matmul, 0.000383032, 0.000267566, 0.000359841, 0.000313683, 0.000325383, 50, 50, 50, 3 , 2
fO3native_matmul, 0.000461552, 0.000369527, 0.000362875, 0.000425967, 0.000412339, 100, 100, 100, 3 , 2
fO3native_matmul, 0.0161046, 0.0122188, 0.0106725, 0.0141745, 0.0152483, 500, 500, 500, 3 , 2
fO3native_matmul, 0.0627899, 0.0612851, 0.061151, 0.0615226, 0.0632233, 1000, 1000, 1000, 3 , 2
fO3native_matmul, 0.487621, 0.493406, 0.4401, 0.459321, 0.445686, 2000, 2000, 2000, 3 , 2
fO3native_matmul, 3.61906, 3.42125, 3.34206, 3.50903, 3.53514, 4000, 4000, 4000, 3 , 2
fO3native_scalar, 9.2188e-05, 7.4101e-05, 9.2985e-05, 9.5094e-05, 0.000105753, 10, 10, 10, 4 , 2
fO3native_scalar, 7.7832e-05, 0.000106401, 8.3476e-05, 9.1242e-05, 0.000110449, 25, 25, 25, 4 , 2
fO3native_scalar, 0.000127816, 0.000117363, 0.000154251, 0.000122982, 0.000123123, 50, 50, 50, 4 , 2
fO3native_scalar, 0.000171825, 0.000152873, 0.000163805, 0.00014965, 0.00017171, 100, 100, 100, 4 , 2
fO3native_scalar, 0.00134733, 0.00111607, 0.00115405, 0.00116857, 0.0012815, 500, 500, 500, 4 , 2
fO3native_scalar, 0.00197986, 0.00167053, 0.00228391, 0.00239438, 0.00296983, 1000, 1000, 1000, 4 , 2
fO3native_scalar, 0.0133064, 0.0127269, 0.0109195, 0.0128041, 0.0134911, 2000, 2000, 2000, 4 , 2
fO3native_scalar, 0.0523404, 0.0530616, 0.0510109, 0.0515097, 0.0526107, 4000, 4000, 4000, 4 , 2
fO3native_transpose, 9.5815e-05, 5.787e-05, 7.8435e-05, 5.0923e-05, 7.875e-05, 10, 10, 10, 5 , 2
