Config, run1, run2, run3, run4, run5, M, N, R, operation
O3_scalar, 0.00485217, 0.0176547, 0.00336928, 0.0236131, 0.00457835, 1000, 1000, 1000, 4
O3_scalar, 0.0192661, 0.0124266, 0.0166992, 0.0205288, 0.01734, 2000, 2000, 2000, 4
O3_scalar, 0.0728357, 0.0728725, 0.0691099, 0.0743926, 0.0762291, 4000, 4000, 4000, 4
O3_transpose, 0.000244777, 0.000233784, 0.00118572, 0.000230298, 0.000420792, 100, 100, 100, 5
O3_transpose, 0.00113772, 0.00763679, 0.00132447, 0.00153817, 0.0013205, 500, 500, 500, 5
O3_transpose, 0.0037562, 0.00574838, 0.0172231, 0.00275116, 0.00443918, 1000, 1000, 1000, 5
O3_transpose, 0.0297449, 0.0167903, 0.00932683, 0.0134973, 0.0177964, 2000, 2000, 2000, 5
O3_transpose, 0.105967, 0.111749, 0.0902583, 0.0915121, 0.0877059, 4000, 4000, 4000, 5
O3_sub_mul, 0.000253615, 0.000256321, 0.000276894, 0.00023794, 0.000224176, 100, 100, 100, 6
O3_sub_mul, 0.0151017, 0.00341792, 0.00351419, 0.00450006, 0.0104045, 500, 500, 500, 6
O3_sub_mul, 0.0059397, 0.00941209, 0.00748595, 0.00776753, 0.00601058, 1000, 1000, 1000, 6
O3_sub_mul, 0.0681345, 0.0554639, 0.0574939, 0.0514764, 0.0514548, 2000, 2000, 2000, 6
O3_sub_mul, 0.166686, 0.17142, 0.160862, 0.177755, 0.163958, 4000, 4000, 4000, 6
fastmath_add, 0.00312649, 0.0053107, 0.00262056, 0.0024184, 0.007876, 100, 100, 100, 1
fastmath_add, 0.00377318, 0.0107559, 0.00570106, 0.00356804, 0.00353385, 500, 500, 500, 1
fastmath_add, 0.0273337, 0.0178414, 0.0172575, 0.0167344, 0.0115712, 1000, 1000, 1000, 1
fastmath_add, 0.0526813, 0.0508198, 0.0693654, 0.051163, 0.0504225, 2000, 2000, 2000, 1
fastmath_add, 0.194539, 0.208468, 0.202018, 0.219525, 0.233121, 4000, 4000, 4000, 1
fastmath_sub, 0.000329526, 0.000342615, 0.000413872, 0.000602179, 0.00307282, 100, 100, 100, 2
fastmath_sub, 0.00540171, 0.00345781, 0.00399706, 0.00343728, 0.00556704, 500, 500, 500, 2
fastmath_sub, 0.0117335, 0.0174089, 0.0167674, 0.0114368, 0.0117462, 1000, 1000, 1000, 2
fastmath_sub, 0.0646123, 0.0572968, 0.0582837, 0.0633822, 0.0512534, 2000, 2000, 2000, 2
fastmath_sub, 0.20491, 0.207346, 0.201412, 0.236028, 0.210675, 4000, 4000, 4000, 2
fastmath_matmul, 0.00232907, 0.00245442, 0.00343995, 0.00484552, 0.0113759, 100, 100, 100, 3
fastmath_matmul, 0.206686, 0.203525, 0.266224, 0.200182, 0.203526, 500, 500, 500, 3
fastmath_matmul, 1.5082, 1.51937, 1.54529, 1.50673, 1.53996, 1000, 1000, 1000, 3
fastmath_matmul, 12.4522, 12.3777, 12.2874, 12.2247, 12.1683, 2000, 2000, 2000, 3
fastmath_matmul, 97.9196, 98.314, 97.1758, 98.8976, 98.1252, 4000, 4000, 4000, 3
fastmath_scalar, 0.00030659, 0.00752674, 0.000308225, 0.00025095, 0.000298108, 100, 100, 100, 4
fastmath_scalar, 0.00361051, 0.00359197, 0.00371809, 0.00390143, 0.00339667, 500, 500, 500, 4
fastmath_scalar, 0.0126159, 0.00944483, 0.00985462, 0.00932209, 0.00935741, 1000, 1000, 1000, 4
fastmath_scalar, 0.0351033, 0.034763, 0.0443765, 0.038156, 0.0356195, 2000, 2000, 2000, 4
fastmath_scalar, 0.200358, 0.170446, 0.173391, 0.166629, 0.166219, 4000, 4000, 4000, 4
fastmath_transpose, 0.000301587, 0.000296404, 0.000303402, 0.000289361, 0.000280603, 100, 100, 100, 5
fastmath_transpose, 0.00998307, 0.00279481, 0.0060042, 0.0101455, 0.00319208, 500, 500, 500, 5
fastmath_transpose, 0.00975769, 0.0134598, 0.00998755, 0.00955766, 0.00903921, 1000, 1000, 1000, 5
fastmath_transpose, 0.0345881, 0.0344519, 0.0417743, 0.0361906, 0.0347567, 2000, 2000, 2000, 5
fastmath_transpose, 0.173597, 0.170922, 0.169776, 0.169357, 0.171672, 4000, 4000, 4000, 5
fastmath_sub_mul, 0.00840664, 0.00816806, 0.00893481, 0.00691437, 0.00998552, 100, 100, 100, 6
fastmath_sub_mul, 0.0153034, 0.00789826, 0.0076735, 0.0159825, 0.00783974, 500, 500, 500, 6
fastmath_sub_mul, 0.0349844, 0.0265225, 0.0265049, 0.0266332, 0.0267598, 1000, 1000, 1000, 6
fastmath_sub_mul, 0.102082, 0.100397, 0.0990039, 0.0973764, 0.0966533, 2000, 2000, 2000, 6
fastmath_sub_mul, 0.410655, 0.444401, 0.470175, 0.40121, 0.404865, 4000, 4000, 4000, 6
native_add, 0.00326837, 0.00323272, 0.00635923, 0.00051324, 0.0128446, 100, 100, 100, 1
native_add, 0.00388187, 0.00413281, 0.00352923, 0.00552464, 0.012349, 500, 500, 500, 1
native_add, 0.0124833, 0.011842, 0.0119799, 0.0164779, 0.0138679, 1000, 1000, 1000, 1
native_add, 0.0530625, 0.0499666, 0.0571561, 0.0463989, 0.0608904, 2000, 2000, 2000, 1
